Fecha_emision;Numero;Codigo_articulo;Articulo;Presentacion;Precio_UNitario_con_iva
12/11/2021;211;1159;Ficha Hembra 10A 3 Aguj Salida Longt;Unidad;132,5250842
12/11/2021;211;1480;Zapatilla c/Tomas S/ Cable;Unidad;387,7583929
12/11/2021;212;1479;Disco de Corte Sensitiva 355mm;Unidad;436,4881237
12/11/2021;213;394;Mecha SDS Plus Widia x un;Unidad;268,3187331
12/11/2021;213;158;Disco Corte Plano Ø115mm;Unidad;106,3732629
12/11/2021;307;33;Arena x m3;metro 3;1.187,81
11/11/2021;207;281;Guantes de Algodón Moteados;Unidad;132,4756187
11/11/2021;207;1478;Disco de Corte Diamantado Segmentado 115mm;Unidad;509,4541595
6/11/2021;200;1468;"Cinta de Seguridad ""Peligro"" x mts";mts;2,886090739
6/11/2021;200;1469;Soga Trenzada Polipropileno x mts;mts;178,5252416
5/11/2021;198;1468;"Cinta de Seguridad ""Peligro"" x mts";mts;5,791809197
4/11/2021;199;353;Listones de madera x mts;mts;51,48817745
4/11/2021;201;138;"Clavo Pta Paris 1"" x kg";Kilos;521,4488445
4/11/2021;202;823;Adhesivo Sikadur 31 Bicomp x 1 kg;Unidad;2.944,98
3/11/2021;197;1466;Camisa de Trabajo Uso Int;Unidad;1.211,57
3/11/2021;197;69;Botin de Seguridad Pta Acero;Unidad;2.553,79
3/11/2021;197;114;Casco de Seguridad c/ Arnes;Unidad;617,660321
3/11/2021;197;29;Anteojos de Seguridad;Unidad;178,1711614
3/11/2021;197;1467;Pantalón de Trabajo uso Int;Unidad;1.900,49
1/11/2021;194;710;Tirante de madera Varios x mts;mts;222,7186477
1/11/2021;194;710;Tirante de madera Varios x mts;mts;114,0293803
28/10/2021;192;288;Herramienta Electrica al 10,5%;Unidad;19.769,87
23/10/2021;191;394;Mecha SDS Plus Widia x un;Unidad;331,034358
23/10/2021;191;282;Guantes de DPS Negro x un;Unidad;191,4524647
23/10/2021;191;288;Herramienta Electrica al 10,5%;Unidad;33.567,46
22/10/2021;184;17;Alambre Negro nº 16 x kg;Kilos;356,7925277
22/10/2021;184;18;Alambre Negro nº 9 x kg;Kilos;318,2525796
22/10/2021;184;140;"Clavo Pta Paris 2 1/2"" x kg";Kilos;291,9244516
22/10/2021;184;141;"Clavo Pta Paris 2"" x kg";Kilos;314,9735528
21/10/2021;189;116;Cemento Normal x 50 kg;Unidad;926,2884236
21/10/2021;189;115;Cemento Albañilería x 40 kg;Unidad;785,5483617
21/10/2021;189;88;Cal Hidratada x 25 kg;Unidad;561,0832693
21/10/2021;189;213;Flete;Unidad;1.009,63
21/10/2021;190;18;Alambre Negro nº 9 x kg;Kilos;397,9812864
21/10/2021;190;17;Alambre Negro nº 16 x kg;Kilos;472,1743088
21/10/2021;190;140;"Clavo Pta Paris 2 1/2"" x kg";Kilos;407,0022821
21/10/2021;190;141;"Clavo Pta Paris 2"" x kg";Kilos;438,9646284
21/10/2021;182;33;Arena x m3;metro 3;1.069,02
15/10/2021;183;1422;Balde Plástico albañil c/ manija;Unidad;282,9310237
14/10/2021;178;296;Hierro Nerv Ø10mm x 12 mts;Unidad;1.341,41
14/10/2021;178;297;Hierro Nerv Ø12mm x 12 mts;Unidad;1.939,61
14/10/2021;180;321;Ladrillo de Telgopor 0,12 x 0,42 x 1,00 x un;Unidad;337,8734697
14/10/2021;180;807;Vigueta p/ Techo 4,40 mts;Unidad;2.849,66
14/10/2021;180;1461;Vigueta p/ Techo 5,40 mts;Unidad;4.796,48
14/10/2021;180;116;Cemento Normal x 50 kg;Unidad;765,517581
14/10/2021;180;296;Hierro Nerv Ø10mm x 12 mts;Unidad;1.600,55
14/10/2021;180;302;Hierro Nerv Ø6mm x 12 mts;Unidad;606,0779476
14/10/2021;180;294;Hidrofugo x 20 lts;Unidad;1.846,48
14/10/2021;180;17;Alambre Negro nº 16 x kg;Kilos;458,2711061
14/10/2021;193;549;Pintura Asfaltica x 18 lts;Unidad;8.578,74
14/10/2021;193;544;Pinceleta Ancha x un;Unidad;421,5277425
14/10/2021;193;705;Thiner x 1lts;Unidad;325,2970306
13/10/2021;181;616;PVC Ramal Y Ø110 x 3,2;Unidad;630,2148469
13/10/2021;181;611;PVC Curva a 45° Ø110 3,2 Corta;Unidad;444,5172207
13/10/2021;181;1457;PVC Ramal Y Ø100;Unidad;427,0535992
13/10/2021;181;613;PVC Curva a 45° Ø63 3,2;Unidad;150,799796
13/10/2021;181;1458;PVC Reducción Concéntrica Ø63 x Ø50;Unidad;65,42638793
13/10/2021;181;609;PVC Codo a 90° Ø50 3,2;Unidad;88,39675145
13/10/2021;181;1459;PVC Curva a 45° Ø50 3,2;Unidad;129,2427637
13/10/2021;181;1418;Pegamento p/ PVC x 250 CC;Unidad;291,1641977
13/10/2021;181;227;Fusion Codo 90° Ø32mm;Unidad;242,2587872
13/10/2021;181;232;Fusion Cupla Ø32mm;Unidad;68,31225397
13/10/2021;181;236;Fusion Llave de Paso Ø32mm;Unidad;2.502,04
13/10/2021;181;223;Fusion Caño Ø25mm x 4 mts;Unidad;915,89773
13/10/2021;181;221;Fusion Buje Reduccion Ø25x20mm;Unidad;44,07552701
13/10/2021;181;225;Fusion Codo 90° Ø20mm;Unidad;119,7400955
13/10/2021;181;907;"Fusion Codo 90º Ø20mm x 1/2"" c/ Inserto H";Unidad;200,4698389
13/10/2021;181;222;Fusion Caño Ø20mm x 4 mts;Unidad;631,4571219
13/10/2021;181;234;Fusion Llave de Paso Ø20mm;Unidad;1.668,02
13/10/2021;181;1452;PVC Curva a 45° Ø100;Unidad;236,9765767
12/10/2021;203;33;Arena x m3;metro 3;1.187,78
12/10/2021;203;33;Arena x m3;metro 3;1.187,78
12/10/2021;203;101;Canto Rodado 1-2 x m3;metro 3;2.803,15
7/10/2021;179;1460;Antisol Normalizado x 20 lts;Unidad;3.730,22
28/9/2021;173;282;Guantes de DPS Negro x un;Unidad;191,4478888
28/9/2021;173;1160;Ficha Macho 10A 3 Ptas Salida Longt;Unidad;107,9697665
28/9/2021;173;1454;Escobillon Barrecalles c/ Cabo Madera;Unidad;738,0499243
27/9/2021;170;1398;Disco Sierra Widia Ø180mm 40 Dientes;Unidad;2.130,75
27/9/2021;172;33;Arena x m3;metro 3;1.187,77
27/9/2021;174;33;Arena x m3;metro 3;1.187,77
27/9/2021;175;320;Ladrillo Comun x un;Unidad;23,56894369
27/9/2021;175;318;Ladrillo Ceramico 18 x 18 x 33 cm x un;Unidad;99,16424806
27/9/2021;175;116;Cemento Normal x 50 kg;Unidad;869,546959
27/9/2021;175;115;Cemento Albañilería x 40 kg;Unidad;737,4389347
27/9/2021;175;17;Alambre Negro nº 16 x kg;Kilos;499,0501141
27/9/2021;175;140;"Clavo Pta Paris 2 1/2"" x kg";Kilos;508,6992886
27/9/2021;175;141;"Clavo Pta Paris 2"" x kg";Kilos;532,7783801
27/9/2021;175;296;Hierro Nerv Ø10mm x 12 mts;Unidad;1.814,92
27/9/2021;175;297;Hierro Nerv Ø12mm x 12 mts;Unidad;2.606,22
27/9/2021;175;213;Flete;Unidad;1.187,77
27/9/2021;175;413;Metal desplegado 1 x 3,00 mts;Unidad;472,31907
27/9/2021;175;302;Hierro Nerv Ø6mm x 12 mts;Unidad;687,2653569
27/9/2021;177;225;Fusion Codo 90° Ø20mm;Unidad;119,7386055
27/9/2021;177;907;"Fusion Codo 90º Ø20mm x 1/2"" c/ Inserto H";Unidad;200,4673457
27/9/2021;177;1448;Fusion Curva 45° Ø20mm;Unidad;69,89162909
27/9/2021;177;230;Fusion Cupla Ø20mm;Unidad;28,18241228
27/9/2021;177;231;Fusion Cupla Ø25mm;Unidad;47,65780187
27/9/2021;177;1449;Fusion Curva 45° 25mm;Unidad;88,27732578
27/9/2021;177;1222;"Fusion Tee Reduccion ?3/4"""" x ?1/2"""" mm     """;Unidad;88,27728552
27/9/2021;177;1451;PVC Tapa Hembra Ø100;Unidad;63,61890656
27/9/2021;177;696;Teflón 1/2 x 20 mts;Unidad;106,4568319
27/9/2021;177;1453;PVC Codo a 90° Ø100;Unidad;180,657505
27/9/2021;177;234;Fusion Llave de Paso Ø20mm;Unidad;1.668,00
27/9/2021;177;235;Fusion Llave de Paso Ø25mm;Unidad;1.779,20
27/9/2021;177;1450;Caño PVC Ø100 1,6 x 4mts;Unidad;1.706,62
27/9/2021;177;1418;Pegamento p/ PVC x 250 CC;Unidad;291,2365664
27/9/2021;177;238;Fusion Tee Ø20mm;Unidad;47,71648207
27/9/2021;177;1452;PVC Curva a 45° Ø100;Unidad;217,42843
27/9/2021;177;1455;PVC Curva a 45° Ø40 3.2;Unidad;90,92725207
27/9/2021;177;1456;PVC Codo a 90° Ø40 3.2;Unidad;43,62307298
24/9/2021;169;281;Guantes de Algodón Moteados;Unidad;117,7743908
21/9/2021;166;33;Arena x m3;metro 3;981,6065985
21/9/2021;166;101;Canto Rodado 1-2 x m3;metro 3;3.690,87
21/9/2021;167;140;"Clavo Pta Paris 2 1/2"" x kg";Kilos;386,7565174
20/9/2021;165;116;Cemento Normal x 50 kg;Unidad;690,8410629
20/9/2021;165;115;Cemento Albañilería x 40 kg;Unidad;586,0043073
20/9/2021;165;302;Hierro Nerv Ø6mm x 12 mts;Unidad;567,9816061
20/9/2021;165;363;Malla Sima Soldada Ø4,2mm 2,40 x 6,00 mts 15x15;Unidad;4.171,76
20/9/2021;165;296;Hierro Nerv Ø10mm x 12 mts;Unidad;1.499,91
20/9/2021;165;213;Flete;Unidad;1.177,95
20/9/2021;176;111;Caño PVC Ø40 x 3,2 x 4mts;Unidad;951,0155661
20/9/2021;176;110;Caño PVC Ø110 x 3,2 x 4mts;Unidad;2.800,56
20/9/2021;176;1436;Caño PVC Ø63 x 3,2 x 4mts;Unidad;1.473,20
20/9/2021;176;1437;PVC Pileta de Patio 5 Entradas Ø63 x Ø40 c/ Sifon;Unidad;387,8050973
20/9/2021;176;1438;PVC Boca de Acceso Ø110 3,2;Unidad;649,6201178
20/9/2021;176;1439;PVC Buje Red MH Ø110 x Ø63 3,2;Unidad;248,0725342
20/9/2021;176;611;PVC Curva a 45° Ø110 3,2 Corta;Unidad;407,7999657
20/9/2021;176;1440;PVC Tapa Hembra Ø110;Unidad;85,19387429
20/9/2021;176;1441;PVC Tapa Hembra Ø63;Unidad;75,55443671
20/9/2021;176;1443;PVC Tapa Hembra Ø40;Unidad;32,13786084
20/9/2021;176;1442;PVC Tapa Hembra Ø50;Unidad;48,22640182
20/9/2021;176;1444;PVC Cupla Ø110;Unidad;194,603702
20/9/2021;176;1445;PVC Cupla Ø63;Unidad;103,2061744
20/9/2021;176;1447;PVC Cupla Ø40;Unidad;57,03134914
20/9/2021;176;608;PVC Codo a 90° Ø110 3,2;Unidad;288,3468385
20/9/2021;176;213;Flete;Unidad;1.068,97
19/9/2021;164;101;Canto Rodado 1-2 x m3;metro 3;4.466,30
17/9/2021;163;115;Cemento Albañilería x 40 kg;Unidad;600,2808711
17/9/2021;163;116;Cemento Normal x 50 kg;Unidad;702,2398633
16/9/2021;171;101;Canto Rodado 1-2 x m3;metro 3;4.465,91
15/9/2021;158;1433;Cadena patente Eslabón corto x kg;Kilos;1.131,40
15/9/2021;158;1434;Candado Redondo de Acero;Unidad;1.115,73
14/9/2021;159;33;Arena x m3;metro 3;1.187,74
9/9/2021;151;101;Canto Rodado 1-2 x m3;metro 3;4.465,90
9/9/2021;152;116;Cemento Normal x 50 kg;Unidad;715,0380756
9/9/2021;153;1431;Disco Sierra Widia Ø115mm 40 Dientes;Unidad;507,2818116
9/9/2021;153;1430;Tanza Albañilería x 100mts;Unidad;505,0337199
9/9/2021;195;320;Ladrillo Comun x un;Unidad;21,37926052
9/9/2021;196;33;Arena x m3;metro 3;1.187,74
8/9/2021;149;1398;Disco Sierra Widia Ø180mm 40 Dientes;Unidad;1.082,74
6/9/2021;157;1432;Aditivo Ligante x 1 lts;Unidad;785,279415
31/8/2021;145;202;Fenolico Industrial 1,22 x 2,44 mts x un;Unidad;5.226,07
31/8/2021;146;299;Hierro Nerv Ø20mm x 12 mts;Unidad;5.037,84
31/8/2021;146;298;Hierro Nerv Ø16mm x 12 mts;Unidad;3.222,62
31/8/2021;146;297;Hierro Nerv Ø12mm x 12 mts;Unidad;1.829,64
31/8/2021;146;296;Hierro Nerv Ø10mm x 12 mts;Unidad;1.282,79
31/8/2021;146;303;Hierro Nerv Ø8mm x 12 mts;Unidad;821,6847508
31/8/2021;146;302;Hierro Nerv Ø6mm x 12 mts;Unidad;499,6913767
29/8/2021;185;112;Caño PVC Ø50 x 3,2 x 4mts;Unidad;1.369,29
29/8/2021;185;609;PVC Codo a 90° Ø50 3,2;Unidad;286,0565209
29/8/2021;185;1415;PVC Codo a 45° HH Ø50 3.2;Unidad;238,380329
29/8/2021;185;1416;PVC Buje Red HH Ø50 a Ø40 3.2;Unidad;86,09565345
29/8/2021;185;1375;"Valvula Esferica ?2"""" """;Unidad;2.193,10
29/8/2021;185;1417;PVC Ramal 90° HHH Ø50 x Ø50 3,2;Unidad;394,9932783
29/8/2021;185;1418;Pegamento p/ PVC x 250 CC;Unidad;233,1970971
29/8/2021;185;213;Flete;Unidad;1.187,73
27/8/2021;147;1421;Grava p/ Filtro Piscina x 25 kg;Unidad;382,8210123
27/8/2021;147;1421;Grava p/ Filtro Piscina x 25 kg;Unidad;382,8208442
27/8/2021;147;1420;Bomba Autocebante c/ trampa p/ Piscina;Unidad;20.783,72
27/8/2021;147;1419;Filtro Soplado p/ Piscina;Unidad;15.073,12
27/8/2021;160;33;Arena x m3;metro 3;1.187,72
27/8/2021;162;213;Flete;Unidad;1.068,95
27/8/2021;162;1284;Perfil IPN 100x50x4,5 x 12mts ;Unidad;25.528,21
26/8/2021;140;33;Arena x m3;metro 3;1.187,72
26/8/2021;144;394;Mecha SDS Plus Widia x un;Unidad;339,2862023
26/8/2021;150;1422;Balde Plástico albañil c/ manija;Unidad;282,9134282
26/8/2021;150;114;Casco de Seguridad c/ Arnes;Unidad;505,4982083
26/8/2021;150;394;Mecha SDS Plus Widia x un;Unidad;660,9127538
18/8/2021;137;1388;"Tabla de Saligna de 1""x6"" x mts";mts;126,6443782
18/8/2021;138;1411;"Tabla p/ Deck Pino 1""x4"" x mts";mts;127,6062779
18/8/2021;168;33;Arena x m3;metro 3;1.187,72
17/8/2021;136;101;Canto Rodado 1-2 x m3;metro 3;14.015,08
17/8/2021;139;1412;Pintura en Aerosol Brillante x 240cc;Unidad;282,5886409
17/8/2021;139;1389;Disco Corte Plano Ø180mm;Unidad;104,4406485
16/8/2021;154;1414;Poste Olímpico de Hormigón x un;Unidad;2.019,73
16/8/2021;154;1413;Tejido Romboidal 1.80mts x Ø76 x 10mts;Unidad;9.338,73
16/8/2021;154;110;Caño PVC Ø110 x 3,2 x 4mts;Unidad;2.783,60
13/8/2021;133;116;Cemento Normal x 50 kg;Unidad;819,5239265
13/8/2021;133;115;Cemento Albañilería x 40 kg;Unidad;710,8525268
13/8/2021;133;213;Flete;Unidad;950,1718434
11/8/2021;131;33;Arena x m3;metro 3;1.163,96
11/8/2021;135;282;Guantes de DPS Negro x un;Unidad;191,4378656
11/8/2021;135;647;Rodillos Nro 22;Unidad;312,2900607
10/8/2021;132;1410;Arnés de Seguridad c/ Cabo de Vida y Cinta Plana;Unidad;10.710,84
9/8/2021;161;116;Cemento Normal x 50 kg;Unidad;715,0223947
6/8/2021;128;141;"Clavo Pta Paris 2"" x kg";Kilos;428,7541141
6/8/2021;128;140;"Clavo Pta Paris 2 1/2"" x kg";Kilos;421,5785825
6/8/2021;130;295;Hidrofugo x 200 lts;Unidad;10.650,20
6/8/2021;141;302;Hierro Nerv Ø6mm x 12 mts;Unidad;516,3005589
6/8/2021;141;296;Hierro Nerv Ø10mm x 12 mts;Unidad;1.159,89
6/8/2021;141;297;Hierro Nerv Ø12mm x 12 mts;Unidad;1.677,14
6/8/2021;155;319;Ladrillo Ceramico 8 x 18 x 33 cm x un;Unidad;25,85474842
6/8/2021;155;318;Ladrillo Ceramico 18 x 18 x 33 cm x un;Unidad;44,88751463
6/8/2021;155;317;Ladrillo Ceramico 12 x 18 x 33 cm x un;Unidad;29,21171791
6/8/2021;156;55;Bloque Brimax de HCCA 60x20x15;Unidad;360,0519366
6/8/2021;156;439;Pegamento HCCA p/ Bloques x 30 kg;Unidad;1.035,22
5/8/2021;143;116;Cemento Normal x 50 kg;Unidad;850,3877401
5/8/2021;143;213;Flete;Unidad;1.425,25
4/8/2021;127;33;Arena x m3;metro 3;1.140,20
4/8/2021;134;202;Fenolico Industrial 1,22 x 2,44 mts x un;Unidad;4.307,53
4/8/2021;134;710;Tirante de madera Varios x mts;mts;189,9737525
3/8/2021;129;202;Fenolico Industrial 1,22 x 2,44 mts x un;Unidad;5.225,90
3/8/2021;129;1388;"Tabla de Saligna de 1""x6"" x mts";mts;126,6425159
2/8/2021;125;101;Canto Rodado 1-2 x m3;metro 3;3.840,23
30/7/2021;126;18;Alambre Negro nº 9 x kg;Kilos;372,8991674
30/7/2021;126;18;Alambre Negro nº 9 x kg;Kilos;372,8990078
29/7/2021;142;116;Cemento Normal x 50 kg;Unidad;850,3939094
29/7/2021;142;213;Flete;Unidad;1.425,24
26/7/2021;121;730;Tubo Estructural Cuad 100 x 100 x mts;mts;1.697,69
26/7/2021;121;1408;"Tubo Estructural Redondo 3"" (76.2 )";mts;859,8747836
26/7/2021;122;1398;Disco Sierra Widia Ø180mm 40 Dientes;Unidad;1.082,71
26/7/2021;122;1409;Disco Sierra Widia Ø115mm 24 Dientes;Unidad;616,474392
26/7/2021;123;1410;Arnés de Seguridad c/ Cabo de Vida y Cinta Plana;Unidad;4.903,71
26/7/2021;124;147;Convertidor de Antioxido 3 en 1 x 1lts;Unidad;861,8070058
26/7/2021;124;705;Thiner x 1lts;Unidad;245,3821133
26/7/2021;124;8;Aguarras x 1 lts;Unidad;215,9251742
26/7/2021;124;158;Disco Corte Plano Ø115mm;Unidad;116,2862283
26/7/2021;124;1389;Disco Corte Plano Ø180mm;Unidad;109,9256282
26/7/2021;124;161;Electrodo Pta Azul 2,5mm x kg;Kilos;940,1341428
22/7/2021;116;33;Arena x m3;metro 3;1.140,19
22/7/2021;117;33;Arena x m3;metro 3;1.140,19
22/7/2021;117;101;Canto Rodado 1-2 x m3;metro 3;3.634,34
16/7/2021;118;282;Guantes de DPS Negro x un;Unidad;191,4345008
16/7/2021;118;289;Herramienta Electrica al 21%;Unidad;12.632,50
16/7/2021;118;158;Disco Corte Plano Ø115mm;Unidad;109,9253016
16/7/2021;118;1160;Ficha Macho 10A 3 Ptas Salida Longt;Unidad;58,89378788
16/7/2021;118;29;Anteojos de Seguridad;Unidad;1.110,73
16/7/2021;119;394;Mecha SDS Plus Widia x un;Unidad;330,9828078
16/7/2021;120;394;Mecha SDS Plus Widia x un;Unidad;330,9826679
16/7/2021;120;282;Guantes de DPS Negro x un;Unidad;191,4339337
13/7/2021;186;317;Ladrillo Ceramico 12 x 18 x 33 cm x un;Unidad;63,80146867
13/7/2021;186;213;Flete;Unidad;593,8441885
7/7/2021;106;1284;Perfil IPN 100x50x4,5 x 12mts ;Unidad;35.360,37
6/7/2021;188;371;"Manguera Polietileno 3/4"" Negra x mts";mts;44,17019164
6/7/2021;188;1462;"Llave de Paso Brce Ø1/2""";Unidad;1.257,36
6/7/2021;188;1154;"Espiga Polietileno ?1/2"""" x un""";Unidad;10,23766023
6/7/2021;188;1150;"Espiga Polietileno c/ Rosca H Polietileno ?3/4"""" x un""";Unidad;37,20106995
6/7/2021;188;1157;"Espiga Polietileno Tee ?3/4"""" x un""";Unidad;37,9961164
6/7/2021;188;1463;"PPN Buje Reducción MH Ø3/4"" x Ø1/2""";Unidad;30,67367962
6/7/2021;188;1464;"PP Codo 90° MH Ø3/4""";Unidad;59,65905485
6/7/2021;188;1465;PP Tee 90° HH Ø3/4;Unidad;85,38563674
6/7/2021;188;696;Teflón 1/2 x 20 mts;Unidad;36,18998856
5/7/2021;115;202;Fenolico Industrial 1,22 x 2,44 mts x un;Unidad;4.817,12
5/7/2021;115;710;Tirante de madera Varios x mts;mts;190,5297745
3/7/2021;112;281;Guantes de Algodón Moteados;Unidad;98,15552758
3/7/2021;112;208;Film de Polietileno Agro x 4mts x mts 200mic;mts;19,73906833
3/7/2021;113;1389;Disco Corte Plano Ø180mm;Unidad;156,0180804
1/7/2021;99;302;Hierro Nerv Ø6mm x 12 mts;Unidad;629,1368792
1/7/2021;99;298;Hierro Nerv Ø16mm x 12 mts;Unidad;3.384,83
1/7/2021;99;299;Hierro Nerv Ø20mm x 12 mts;Unidad;5.291,48
1/7/2021;107;291;Herramienta Manual al 21%;Unidad;3.631,75
1/7/2021;107;310;Inertol Sika Infiltración x 20lts;lts;8.539,51
1/7/2021;108;825;Plancha Telgopor de 1x1 mts x Esp 1cm;Unidad;107,9707191
30/6/2021;100;303;Hierro Nerv Ø8mm x 12 mts;Unidad;749,8955933
30/6/2021;100;300;Hierro Nerv Ø25mm x 12 mts;Unidad;7.157,22
30/6/2021;100;297;Hierro Nerv Ø12mm x 12 mts;Unidad;1.748,04
30/6/2021;100;296;Hierro Nerv Ø10mm x 12 mts;Unidad;1.170,71
30/6/2021;97;319;Ladrillo Ceramico 8 x 18 x 33 cm x un;Unidad;51,2467227
30/6/2021;97;317;Ladrillo Ceramico 12 x 18 x 33 cm x un;Unidad;64,1344468
30/6/2021;97;318;Ladrillo Ceramico 18 x 18 x 33 cm x un;Unidad;94,42502627
30/6/2021;97;320;Ladrillo Comun x un;Unidad;18,69850315
30/6/2021;97;115;Cemento Albañilería x 40 kg;Unidad;614,6259231
30/6/2021;97;116;Cemento Normal x 50 kg;Unidad;685,8860459
30/6/2021;97;302;Hierro Nerv Ø6mm x 12 mts;Unidad;675,3144947
30/6/2021;97;295;Hidrofugo x 200 lts;Unidad;8.369,92
30/6/2021;97;442;Pegamento p/ Porcelanato x 30 kg;Unidad;997,65
30/6/2021;97;88;Cal Hidratada x 25 kg;Unidad;467,6086468
29/6/2021;96;202;Fenolico Industrial 1,22 x 2,44 mts x un;Unidad;3.581,77
29/6/2021;96;710;Tirante de madera Varios x mts;mts;172,624401
29/6/2021;101;141;"Clavo Pta Paris 2"" x kg";Kilos;390,7040108
29/6/2021;101;140;"Clavo Pta Paris 2 1/2"" x kg";Kilos;373,0753072
29/6/2021;101;17;Alambre Negro nº 16 x kg;Kilos;407,546987
29/6/2021;111;281;Guantes de Algodón Moteados;Unidad;98,13475333
29/6/2021;111;1407;Escoba de Guinea;Unidad;421,9164463
25/6/2021;104;33;Arena x m3;metro 3;1.174,47
25/6/2021;104;33;Arena x m3;metro 3;1.174,46
25/6/2021;104;101;Canto Rodado 1-2 x m3;metro 3;3.634,26
25/6/2021;105;320;Ladrillo Comun x un;Unidad;19,0026496
24/6/2021;102;116;Cemento Normal x 50 kg;Unidad;737,7461574
24/6/2021;102;302;Hierro Nerv Ø6mm x 12 mts;Unidad;627,724922
24/6/2021;102;296;Hierro Nerv Ø10mm x 12 mts;Unidad;1.331,93
24/6/2021;102;297;Hierro Nerv Ø12mm x 12 mts;Unidad;1.976,72
24/6/2021;103;202;Fenolico Industrial 1,22 x 2,44 mts x un;Unidad;3.581,75
24/6/2021;103;1388;"Tabla de Saligna de 1""x6"" x mts";mts;104,8087767
18/6/2021;95;710;Tirante de madera Varios x mts;mts;157,5566392
18/6/2021;95;1401;Chanfle de madera x ml;mts;40,75348228
18/6/2021;95;1388;"Tabla de Saligna de 1""x6"" x mts";mts;115,1344294
18/6/2021;109;1406;Disco de Corte Centro Deprimido de 180mm;Unidad;156,0252464
18/6/2021;109;647;Rodillos Nro 22;Unidad;312,2761186
18/6/2021;109;540;Pincel nº30 x un;Unidad;291,0846073
18/6/2021;110;1405;Disco de Corte Diamantado Segmentado 175mm;Unidad;1.034,06
17/6/2021;93;302;Hierro Nerv Ø6mm x 12 mts;Unidad;526,1720993
17/6/2021;93;296;Hierro Nerv Ø10mm x 12 mts;Unidad;1.404,19
17/6/2021;93;299;Hierro Nerv Ø20mm x 12 mts;Unidad;5.541,51
15/6/2021;88;297;Hierro Nerv Ø12mm x 12 mts;Unidad;2.582,52
15/6/2021;89;302;Hierro Nerv Ø6mm x 12 mts;Unidad;544,3394446
15/6/2021;89;303;Hierro Nerv Ø8mm x 12 mts;Unidad;739,8411995
15/6/2021;89;296;Hierro Nerv Ø10mm x 12 mts;Unidad;1.155,02
15/6/2021;89;297;Hierro Nerv Ø12mm x 12 mts;Unidad;1.714,20
15/6/2021;89;300;Hierro Nerv Ø25mm x 12 mts;Unidad;7.020,25
15/6/2021;91;1398;Disco Sierra Widia Ø180mm 40 Dientes;Unidad;616,4515338
15/6/2021;91;1398;Disco Sierra Widia Ø180mm 40 Dientes;Unidad;4.253,00
15/6/2021;98;378;Marco y Tapa p/ Camara Inspeccion;Unidad;7.304,07
15/6/2021;98;110;Caño PVC Ø110 x 3,2 x 4mts;Unidad;2.137,78
15/6/2021;98;996;PVC Codo 45? HH ?32 3,2 Awaduct;Unidad;219,6077412
15/6/2021;98;608;PVC Codo a 90° Ø110 3,2;Unidad;230,3946732
15/6/2021;98;616;PVC Ramal Y Ø110 x 3,2;Unidad;461,9768109
14/6/2021;87;116;Cemento Normal x 50 kg;Unidad;690,0252535
14/6/2021;87;88;Cal Hidratada x 25 kg;Unidad;419,083602
14/6/2021;87;141;"Clavo Pta Paris 2"" x kg";Kilos;468,8862131
14/6/2021;87;317;Ladrillo Ceramico 12 x 18 x 33 cm x un;Unidad;68,17697593
14/6/2021;87;18;Alambre Negro nº 9 x kg;Kilos;371,7439881
14/6/2021;87;213;Flete;Unidad;1.009,01
11/6/2021;90;17;Alambre Negro nº 16 x kg;Kilos;410,0723324
11/6/2021;90;18;Alambre Negro nº 9 x kg;Kilos;381,2741644
11/6/2021;90;140;"Clavo Pta Paris 2 1/2"" x kg";Kilos;387,7128249
11/6/2021;90;141;"Clavo Pta Paris 2"" x kg";Kilos;391,628958
9/6/2021;86;309;Hormigon RDC x m3;metro 3;6.659,65
8/6/2021;84;1398;Disco Sierra Widia Ø180mm 40 Dientes;Unidad;1.902,26
8/6/2021;94;1403;Desencofrante x lts;lts;323,8934423
8/6/2021;94;544;Pinceleta Ancha x un;Unidad;441,6860824
8/6/2021;148;1423;"Retorno p/ Piscina c/ aro Ø1"" 1/2""";Unidad;1.175,77
8/6/2021;148;1424;"Virola Retorno p/ Piscina c/ rosca Ø1"" 1/2""";Unidad;332,5402761
8/6/2021;148;1425;Skimmer p/ Piscina 20 cm;Unidad;4.988,10
8/6/2021;148;1426;Rebosadero p/ Piscina c/ tapa;Unidad;1.425,17
8/6/2021;148;1427;"PVC Reducción MM Ø50 a Ø40 Ø1"" 1/2"" K10";Unidad;256,628913
8/6/2021;148;1428;"PVC Manguito c/ rosca MH Ø50 a Ø40 x Ø1"" 1/2"" K10";Unidad;528,166943
8/6/2021;148;1429;PVC Tubo Ø50 x 2.4mm x 5 mts K10;Unidad;2.175,30
8/6/2021;148;1418;Pegamento p/ PVC x 250 CC;Unidad;1.766,03
4/6/2021;80;17;Alambre Negro nº 16 x kg;Kilos;500,5659345
4/6/2021;80;138;"Clavo Pta Paris 1"" x kg";Kilos;480,9451354
4/6/2021;80;141;"Clavo Pta Paris 2"" x kg";Kilos;422,0537253
4/6/2021;80;140;"Clavo Pta Paris 2 1/2"" x kg";Kilos;431,8589401
4/6/2021;80;213;Flete;Unidad;593,8193009
4/6/2021;81;1403;Desencofrante x lts;lts;323,8914921
4/6/2021;82;18;Alambre Negro nº 9 x kg;Kilos;384,7357081
3/6/2021;78;140;"Clavo Pta Paris 2 1/2"" x kg";Kilos;431,8778798
